Date,Baseline,BBP & OBV & RSI & WPR,BBP & OBV & AU & WPR,BBP & OBV & AD & WPR,BBP & OBV & S & WPR,BBP & RSI & AU & WPR,BBP & RSI & AD & WPR,BBP & RSI & S & WPR,BBP & AU & AD & WPR,BBP & AU & S & WPR,BBP & AD & S & WPR,OBV & RSI & AU & WPR,OBV & RSI & AD & WPR,OBV & RSI & S & WPR,OBV & AU & AD & WPR,OBV & AU & S & WPR,OBV & AD & S & WPR,RSI & AU & AD & WPR,RSI & AU & S & WPR,RSI & AD & S & WPR,AU & AD & S & WPR
2020-05-18,-31350.0,11450.0,-31350.0,-31350.0,-31350.0,-21380.0,-31350.0,-31350.0,-25200.0,-31350.0,-31350.0,-31350.0,-31350.0,-31350.0,-31350.0,-31350.0,-31350.0,31350.0,21400.0,-31350.0,-31350.0
2020-05-19,-33830.0,13930.0,-33830.0,-33830.0,-33830.0,-21380.0,-33830.0,-33830.0,-25200.0,-33830.0,-33830.0,-33830.0,-33830.0,-33830.0,-33830.0,-33830.0,-33830.0,33830.0,23880.0,-33830.0,-33830.0
2020-05-20,-28280.0,19480.0,-28280.0,-28280.0,-28280.0,-21380.0,-28280.0,-28280.0,-25200.0,-28280.0,-28280.0,-28280.0,-28280.0,-28280.0,-28280.0,-28280.0,-28280.0,28280.0,23880.0,-28280.0,-28280.0
2020-05-21,-30370.0,21570.0,-30370.0,-30370.0,-30370.0,-21380.0,-30370.0,-30370.0,-27290.0,-30370.0,-30370.0,-30370.0,-30370.0,-30370.0,-30370.0,-30370.0,-30370.0,30370.0,25970.0,-30370.0,-30370.0
2020-05-22,-30180.0,21760.0,-30180.0,-30180.0,-30180.0,-21380.0,-30180.0,-30180.0,-27290.0,-30180.0,-30180.0,-30180.0,-30180.0,-30180.0,-30180.0,-30180.0,-30180.0,30180.0,25970.0,-30180.0,-30180.0
2020-05-26,-27250.0,18830.0,-27250.0,-27250.0,-27250.0,-21380.0,-27250.0,-27250.0,-24360.0,-27250.0,-27250.0,-27250.0,-27250.0,-27250.0,-27250.0,-27250.0,-27250.0,27250.0,23040.0,-27250.0,-27250.0
2020-05-27,-26670.0,19410.0,-26670.0,-26670.0,-26670.0,-21380.0,-26670.0,-26670.0,-24360.0,-26670.0,-26670.0,-26670.0,-26670.0,-26670.0,-26670.0,-26670.0,-26670.0,26670.0,23040.0,-26670.0,-26670.0
2020-05-28,-31450.0,24190.0,-31450.0,-31450.0,-31450.0,-21380.0,-31450.0,-31450.0,-29140.0,-31450.0,-31450.0,-31450.0,-31450.0,-31450.0,-31450.0,-31450.0,-31450.0,31450.0,27820.0,-31450.0,-31450.0
2020-05-29,-30900.0,24740.0,-30900.0,-30900.0,-30900.0,-21380.0,-30900.0,-30900.0,-28590.0,-30900.0,-30900.0,-30900.0,-30900.0,-30900.0,-30900.0,-30900.0,-30900.0,30900.0,27820.0,-30900.0,-30900.0
2020-06-01,-29430.0,23270.0,-29430.0,-29430.0,-29430.0,-21380.0,-29430.0,-29430.0,-27120.0,-29430.0,-29430.0,-29430.0,-29430.0,-29430.0,-29430.0,-29430.0,-29430.0,29430.0,26350.0,-29430.0,-29430.0
2020-06-02,-29450.0,23250.0,-29450.0,-29450.0,-29450.0,-21380.0,-29450.0,-29450.0,-27140.0,-29450.0,-29450.0,-29450.0,-29450.0,-29450.0,-29450.0,-29450.0,-29450.0,29450.0,26350.0,-29450.0,-29450.0
2020-06-03,-26020.0,19820.0,-26020.0,-26020.0,-26020.0,-21380.0,-26020.0,-26020.0,-23710.0,-26020.0,-26020.0,-26020.0,-26020.0,-26020.0,-26020.0,-26020.0,-26020.0,26020.0,22920.0,-26020.0,-26020.0
2020-06-04,-24510.0,21330.0,-24510.0,-24510.0,-24510.0,-21380.0,-24510.0,-24510.0,-23710.0,-24510.0,-24510.0,-24510.0,-24510.0,-24510.0,-24510.0,-24510.0,-24510.0,24510.0,22920.0,-24510.0,-24510.0
2020-06-05,-23380.0,20200.0,-23380.0,-23380.0,-23380.0,-21380.0,-23380.0,-23380.0,-22580.0,-23380.0,-23380.0,-23380.0,-23380.0,-23380.0,-23380.0,-23380.0,-23380.0,23380.0,21790.0,-23380.0,-23380.0
2020-06-08,-20920.0,22660.0,-20920.0,-20920.0,-20920.0,-21380.0,-20920.0,-20920.0,-20120.0,-20920.0,-20920.0,-20920.0,-20920.0,-20920.0,-20920.0,-20920.0,-20920.0,20920.0,21790.0,-20920.0,-20920.0
2020-06-09,-24310.0,26050.0,-24310.0,-24310.0,-24310.0,-21380.0,-24310.0,-24310.0,-23510.0,-24310.0,-24310.0,-24310.0,-24310.0,-24310.0,-24310.0,-24310.0,-24310.0,24310.0,25180.0,-24310.0,-24310.0
2020-06-10,-26020.0,24340.0,-26020.0,-26020.0,-26020.0,-21380.0,-26020.0,-26020.0,-25220.0,-26020.0,-26020.0,-26020.0,-26020.0,-26020.0,-26020.0,-26020.0,-26020.0,26020.0,25180.0,-26020.0,-26020.0
2020-06-11,-35560.0,33880.0,-35560.0,-35560.0,-35560.0,-21380.0,-35560.0,-35560.0,-34760.0,-35560.0,-35560.0,-35560.0,-35560.0,-35560.0,-35560.0,-35560.0,-35560.0,35560.0,34720.0,-35560.0,-35560.0
2020-06-12,-32710.0,36730.0,-32710.0,-32710.0,-32710.0,-18530.0,-32710.0,-32710.0,-31910.0,-32710.0,-32710.0,-32710.0,-32710.0,-32710.0,-32710.0,-32710.0,-32710.0,32710.0,34720.0,-32710.0,-32710.0
2020-06-15,-31120.0,35140.0,-31120.0,-31120.0,-31120.0,-20120.0,-31120.0,-31120.0,-30320.0,-31120.0,-31120.0,-31120.0,-31120.0,-31120.0,-31120.0,-31120.0,-31120.0,31120.0,33130.0,-31120.0,-31120.0
2020-06-16,-29760.0,36500.0,-29760.0,-29760.0,-29760.0,-21480.0,-29760.0,-29760.0,-28960.0,-29760.0,-29760.0,-29760.0,-29760.0,-29760.0,-29760.0,-29760.0,-29760.0,29760.0,33130.0,-29760.0,-29760.0
2020-06-17,-30550.0,37290.0,-30550.0,-30550.0,-30550.0,-20690.0,-30550.0,-30550.0,-29750.0,-30550.0,-30550.0,-30550.0,-30550.0,-30550.0,-30550.0,-30550.0,-30550.0,30550.0,33920.0,-30550.0,-30550.0
2020-06-18,-29830.0,38010.0,-29830.0,-29830.0,-29830.0,-21410.0,-29830.0,-29830.0,-29030.0,-29830.0,-29830.0,-29830.0,-29830.0,-29830.0,-29830.0,-29830.0,-29830.0,29830.0,33920.0,-29830.0,-29830.0
2020-06-19,-33850.0,42030.0,-33850.0,-33850.0,-33850.0,-17390.0,-33850.0,-33850.0,-33050.0,-33850.0,-33850.0,-33850.0,-33850.0,-33850.0,-33850.0,-33850.0,-33850.0,33850.0,37940.0,-33850.0,-33850.0
2020-06-22,-32280.0,43600.0,-32280.0,-32280.0,-32280.0,-17390.0,-32280.0,-32280.0,-31480.0,-32280.0,-32280.0,-32280.0,-32280.0,-32280.0,-32280.0,-32280.0,-32280.0,32280.0,37940.0,-32280.0,-32280.0
2020-06-23,-31610.0,42930.0,-31610.0,-31610.0,-31610.0,-18060.0,-31610.0,-31610.0,-30810.0,-31610.0,-31610.0,-31610.0,-31610.0,-31610.0,-31610.0,-31610.0,-31610.0,31610.0,37270.0,-31610.0,-31610.0
2020-06-24,-36130.0,38410.0,-36130.0,-36130.0,-36130.0,-13540.0,-36130.0,-36130.0,-35330.0,-36130.0,-36130.0,-36130.0,-36130.0,-36130.0,-36130.0,-36130.0,-36130.0,36130.0,37270.0,-36130.0,-36130.0
2020-06-25,-36840.0,39120.0,-36840.0,-36840.0,-36840.0,-14250.0,-36840.0,-36840.0,-36040.0,-36840.0,-36840.0,-36840.0,-36840.0,-36840.0,-36840.0,-36840.0,-36840.0,36840.0,37980.0,-36840.0,-36840.0
2020-06-26,-39100.0,36860.0,-39100.0,-39100.0,-39100.0,-16510.0,-39100.0,-39100.0,-38300.0,-39100.0,-39100.0,-39100.0,-39100.0,-39100.0,-39100.0,-39100.0,-39100.0,39100.0,37980.0,-39100.0,-39100.0
2020-06-29,-36680.0,34440.0,-36680.0,-36680.0,-36680.0,-14090.0,-36680.0,-36680.0,-35880.0,-36680.0,-36680.0,-36680.0,-36680.0,-36680.0,-36680.0,-36680.0,-36680.0,36680.0,35560.0,-36680.0,-36680.0
2020-06-30,-36690.0,34430.0,-36690.0,-36690.0,-36690.0,-14080.0,-36690.0,-36690.0,-35890.0,-36690.0,-36690.0,-36690.0,-36690.0,-36690.0,-36690.0,-36690.0,-36690.0,36690.0,35560.0,-36690.0,-36690.0
2020-07-01,-35190.0,32930.0,-35190.0,-35190.0,-35190.0,-15580.0,-35190.0,-35190.0,-34390.0,-35190.0,-35190.0,-35190.0,-35190.0,-35190.0,-35190.0,-35190.0,-35190.0,35190.0,34060.0,-35190.0,-35190.0
2020-07-02,-36020.0,32100.0,-36020.0,-36020.0,-36020.0,-14750.0,-36020.0,-36020.0,-35220.0,-36020.0,-36020.0,-36020.0,-36020.0,-36020.0,-36020.0,-36020.0,-36020.0,36020.0,34060.0,-36020.0,-36020.0
2020-07-06,-33770.0,29850.0,-33770.0,-33770.0,-33770.0,-17000.0,-33770.0,-33770.0,-32970.0,-33770.0,-33770.0,-33770.0,-33770.0,-33770.0,-33770.0,-33770.0,-33770.0,33770.0,31810.0,-33770.0,-33770.0
2020-07-07,-34570.0,29050.0,-34570.0,-34570.0,-34570.0,-17000.0,-34570.0,-34570.0,-33770.0,-34570.0,-34570.0,-34570.0,-34570.0,-34570.0,-34570.0,-34570.0,-34570.0,34570.0,31810.0,-34570.0,-34570.0
2020-07-08,-31540.0,26020.0,-31540.0,-31540.0,-31540.0,-20030.0,-31540.0,-31540.0,-30740.0,-31540.0,-31540.0,-31540.0,-31540.0,-31540.0,-31540.0,-31540.0,-31540.0,31540.0,28780.0,-31540.0,-31540.0
2020-07-09,-31390.0,26170.0,-31390.0,-31390.0,-31390.0,-20030.0,-31390.0,-31390.0,-30590.0,-31390.0,-31390.0,-31390.0,-31390.0,-31390.0,-31390.0,-31390.0,-31390.0,31390.0,28780.0,-31390.0,-31390.0
2020-07-10,-28860.0,23640.0,-28860.0,-28860.0,-28860.0,-20030.0,-28860.0,-28860.0,-28060.0,-28860.0,-28860.0,-28860.0,-28860.0,-28860.0,-28860.0,-28860.0,-28860.0,28860.0,26250.0,-28860.0,-28860.0
2020-07-13,-31980.0,20520.0,-31980.0,-31980.0,-31980.0,-20030.0,-31980.0,-31980.0,-28060.0,-31980.0,-31980.0,-31980.0,-31980.0,-31980.0,-31980.0,-31980.0,-31980.0,31980.0,26250.0,-31980.0,-31980.0
2020-07-14,-29540.0,18080.0,-29540.0,-29540.0,-29540.0,-20030.0,-29540.0,-29540.0,-28060.0,-29540.0,-29540.0,-29540.0,-29540.0,-29540.0,-29540.0,-29540.0,-29540.0,29540.0,23810.0,-29540.0,-29540.0
2020-07-15,-27300.0,20320.0,-27300.0,-27300.0,-27300.0,-20030.0,-27300.0,-27300.0,-25820.0,-27300.0,-27300.0,-27300.0,-27300.0,-27300.0,-27300.0,-27300.0,-27300.0,27300.0,23810.0,-27300.0,-27300.0
2020-07-16,-28770.0,21790.0,-28770.0,-28770.0,-28770.0,-20030.0,-28770.0,-28770.0,-25820.0,-28770.0,-28770.0,-28770.0,-28770.0,-28770.0,-28770.0,-28770.0,-28770.0,28770.0,25280.0,-28770.0,-28770.0
2020-07-17,-29550.0,21010.0,-29550.0,-29550.0,-29550.0,-20030.0,-29550.0,-29550.0,-26600.0,-29550.0,-29550.0,-29550.0,-29550.0,-29550.0,-29550.0,-29550.0,-29550.0,29550.0,25280.0,-29550.0,-29550.0
2020-07-20,-30410.0,21870.0,-30410.0,-30410.0,-30410.0,-20030.0,-30410.0,-30410.0,-27460.0,-30410.0,-30410.0,-30410.0,-30410.0,-30410.0,-30410.0,-30410.0,-30410.0,30410.0,26140.0,-30410.0,-30410.0
2020-07-21,-29580.0,22700.0,-29580.0,-29580.0,-29580.0,-20030.0,-29580.0,-29580.0,-26630.0,-29580.0,-29580.0,-29580.0,-29580.0,-29580.0,-29580.0,-29580.0,-29580.0,29580.0,26140.0,-29580.0,-29580.0
2020-07-22,-29170.0,22290.0,-29170.0,-29170.0,-29170.0,-20030.0,-29170.0,-29170.0,-26220.0,-29170.0,-29170.0,-29170.0,-29170.0,-29170.0,-29170.0,-29170.0,-29170.0,29170.0,25730.0,-29170.0,-29170.0
2020-07-23,-30080.0,21380.0,-30080.0,-30080.0,-30080.0,-20030.0,-30080.0,-30080.0,-27130.0,-30080.0,-30080.0,-30080.0,-30080.0,-30080.0,-30080.0,-30080.0,-30080.0,30080.0,25730.0,-30080.0,-30080.0
2020-07-24,-30590.0,21890.0,-30590.0,-30590.0,-30590.0,-20030.0,-30590.0,-30590.0,-27640.0,-30590.0,-30590.0,-30590.0,-30590.0,-30590.0,-30590.0,-30590.0,-30590.0,30590.0,26240.0,-30590.0,-30590.0
2020-07-27,-31890.0,20590.0,-31890.0,-31890.0,-31890.0,-20030.0,-31890.0,-31890.0,-28940.0,-31890.0,-31890.0,-31890.0,-31890.0,-31890.0,-31890.0,-31890.0,-31890.0,31890.0,26240.0,-31890.0,-31890.0
2020-07-28,-32020.0,20720.0,-32020.0,-32020.0,-32020.0,-20160.0,-32020.0,-32020.0,-29070.0,-32020.0,-32020.0,-32020.0,-32020.0,-32020.0,-32020.0,-32020.0,-32020.0,32020.0,26370.0,-32020.0,-32020.0
2020-07-29,-32590.0,20150.0,-32590.0,-32590.0,-32590.0,-20730.0,-32590.0,-32590.0,-29640.0,-32590.0,-32590.0,-32590.0,-32590.0,-32590.0,-32590.0,-32590.0,-32590.0,32590.0,26370.0,-32590.0,-32590.0
2020-07-30,-32540.0,20100.0,-32540.0,-32540.0,-32540.0,-20680.0,-32540.0,-32540.0,-29590.0,-32540.0,-32540.0,-32540.0,-32540.0,-32540.0,-32540.0,-32540.0,-32540.0,32540.0,26320.0,-32540.0,-32540.0
2020-07-31,-31260.0,21380.0,-31260.0,-31260.0,-31260.0,-19400.0,-31260.0,-31260.0,-28310.0,-31260.0,-31260.0,-31260.0,-31260.0,-31260.0,-31260.0,-31260.0,-31260.0,31260.0,26320.0,-31260.0,-31260.0
2020-08-03,-31850.0,21970.0,-31850.0,-31850.0,-31850.0,-18810.0,-31850.0,-31850.0,-28900.0,-31850.0,-31850.0,-31850.0,-31850.0,-31850.0,-31850.0,-31850.0,-31850.0,31850.0,26910.0,-31850.0,-31850.0
2020-08-04,-30910.0,22910.0,-30910.0,-30910.0,-30910.0,-19750.0,-30910.0,-30910.0,-27960.0,-30910.0,-30910.0,-30910.0,-30910.0,-30910.0,-30910.0,-30910.0,-30910.0,30910.0,26910.0,-30910.0,-30910.0
2020-08-05,-20590.0,12590.0,-20590.0,-20590.0,-20590.0,-30070.0,-20590.0,-20590.0,-17640.0,-20590.0,-20590.0,-20590.0,-20590.0,-20590.0,-20590.0,-20590.0,-20590.0,20590.0,16590.0,-20590.0,-20590.0
2020-08-06,-17380.0,15800.0,-17380.0,-17380.0,-17380.0,-30070.0,-17380.0,-17380.0,-17640.0,-17380.0,-17380.0,-17380.0,-17380.0,-17380.0,-17380.0,-17380.0,-17380.0,17380.0,16590.0,-17380.0,-17380.0
2020-08-07,-18270.0,16690.0,-18270.0,-18270.0,-18270.0,-30070.0,-18270.0,-18270.0,-18530.0,-18270.0,-18270.0,-18270.0,-18270.0,-18270.0,-18270.0,-18270.0,-18270.0,18270.0,17480.0,-18270.0,-18270.0
2020-08-10,-19410.0,15550.0,-19410.0,-19410.0,-19410.0,-30070.0,-19410.0,-19410.0,-18530.0,-19410.0,-19410.0,-19410.0,-19410.0,-19410.0,-19410.0,-19410.0,-19410.0,19410.0,17480.0,-19410.0,-19410.0
2020-08-11,-17710.0,13850.0,-17710.0,-17710.0,-17710.0,-30070.0,-17710.0,-17710.0,-18530.0,-17710.0,-17710.0,-17710.0,-17710.0,-17710.0,-17710.0,-17710.0,-17710.0,17710.0,15780.0,-17710.0,-17710.0
2020-08-12,-16410.0,15150.0,-16410.0,-16410.0,-16410.0,-30070.0,-16410.0,-16410.0,-17230.0,-16410.0,-16410.0,-16410.0,-16410.0,-16410.0,-16410.0,-16410.0,-16410.0,16410.0,15780.0,-16410.0,-16410.0
2020-08-13,-17240.0,15980.0,-17240.0,-17240.0,-17240.0,-30070.0,-17240.0,-17240.0,-17230.0,-17240.0,-17240.0,-17240.0,-17240.0,-17240.0,-17240.0,-17240.0,-17240.0,17240.0,16610.0,-17240.0,-17240.0
2020-08-14,-17670.0,15550.0,-17670.0,-17670.0,-17670.0,-30070.0,-17670.0,-17670.0,-17660.0,-17670.0,-17670.0,-17670.0,-17670.0,-17670.0,-17670.0,-17670.0,-17670.0,17670.0,16610.0,-17670.0,-17670.0
2020-08-17,-18830.0,16710.0,-18830.0,-18830.0,-18830.0,-30070.0,-18830.0,-18830.0,-17660.0,-18830.0,-18830.0,-18830.0,-18830.0,-18830.0,-18830.0,-18830.0,-18830.0,18830.0,17770.0,-18830.0,-18830.0
2020-08-18,-19280.0,16260.0,-19280.0,-19280.0,-19280.0,-30070.0,-19280.0,-19280.0,-17660.0,-19280.0,-19280.0,-19280.0,-19280.0,-19280.0,-19280.0,-19280.0,-19280.0,19280.0,17770.0,-19280.0,-19280.0
2020-08-19,-20430.0,17410.0,-20430.0,-20430.0,-20430.0,-30070.0,-20430.0,-20430.0,-17660.0,-20430.0,-20430.0,-20430.0,-20430.0,-20430.0,-20430.0,-20430.0,-20430.0,20430.0,18920.0,-20430.0,-20430.0
2020-08-20,-20080.0,17760.0,-20080.0,-20080.0,-20080.0,-30070.0,-20080.0,-20080.0,-17660.0,-20080.0,-20080.0,-20080.0,-20080.0,-20080.0,-20080.0,-20080.0,-20080.0,20080.0,18920.0,-20080.0,-20080.0
2020-08-21,-20760.0,18440.0,-20760.0,-20760.0,-20760.0,-30070.0,-20760.0,-20760.0,-17660.0,-20760.0,-20760.0,-20760.0,-20760.0,-20760.0,-20760.0,-20760.0,-20760.0,20760.0,19600.0,-20760.0,-20760.0
2020-08-24,-17510.0,21690.0,-17510.0,-17510.0,-17510.0,-30070.0,-17510.0,-17510.0,-17660.0,-17510.0,-17510.0,-17510.0,-17510.0,-17510.0,-17510.0,-17510.0,-17510.0,17510.0,19600.0,-17510.0,-17510.0
2020-08-25,-18410.0,22590.0,-18410.0,-18410.0,-18410.0,-30070.0,-18410.0,-18410.0,-17660.0,-18410.0,-18410.0,-18410.0,-18410.0,-18410.0,-18410.0,-18410.0,-18410.0,18410.0,20500.0,-18410.0,-18410.0
2020-08-26,-16020.0,24980.0,-16020.0,-16020.0,-16020.0,-30070.0,-16020.0,-16020.0,-15270.0,-16020.0,-16020.0,-16020.0,-16020.0,-16020.0,-16020.0,-16020.0,-16020.0,16020.0,20500.0,-16020.0,-16020.0
2020-08-27,-14470.0,23430.0,-14470.0,-14470.0,-14470.0,-30070.0,-14470.0,-14470.0,-15270.0,-14470.0,-14470.0,-14470.0,-14470.0,-14470.0,-14470.0,-14470.0,-14470.0,14470.0,18950.0,-14470.0,-14470.0
2020-08-28,-12660.0,25240.0,-12660.0,-12660.0,-12660.0,-30070.0,-12660.0,-12660.0,-13460.0,-12660.0,-12660.0,-12660.0,-12660.0,-12660.0,-12660.0,-12660.0,-12660.0,12660.0,18950.0,-12660.0,-12660.0
2020-08-31,-16330.0,28910.0,-16330.0,-16330.0,-16330.0,-30070.0,-16330.0,-16330.0,-13460.0,-16330.0,-16330.0,-16330.0,-16330.0,-16330.0,-16330.0,-16330.0,-16330.0,16330.0,22620.0,-16330.0,-16330.0
2020-09-01,-14650.0,30590.0,-14650.0,-14650.0,-14650.0,-30070.0,-14650.0,-14650.0,-11780.0,-14650.0,-14650.0,-14650.0,-14650.0,-14650.0,-14650.0,-14650.0,-14650.0,14650.0,22620.0,-14650.0,-14650.0
2020-09-02,-12810.0,28750.0,-12810.0,-12810.0,-12810.0,-30070.0,-12810.0,-12810.0,-9940.0,-12810.0,-12810.0,-12810.0,-12810.0,-12810.0,-12810.0,-12810.0,-12810.0,12810.0,20780.0,-12810.0,-12810.0
2020-09-03,-14960.0,26600.0,-14960.0,-14960.0,-14960.0,-30070.0,-14960.0,-14960.0,-9940.0,-14960.0,-14960.0,-14960.0,-14960.0,-14960.0,-14960.0,-14960.0,-14960.0,14960.0,20780.0,-14960.0,-14960.0
2020-09-04,-16210.0,27850.0,-16210.0,-16210.0,-16210.0,-30070.0,-16210.0,-16210.0,-9940.0,-16210.0,-16210.0,-16210.0,-16210.0,-16210.0,-16210.0,-16210.0,-16210.0,16210.0,22030.0,-16210.0,-16210.0
2020-09-08,-14000.0,30060.0,-14000.0,-14000.0,-14000.0,-30070.0,-14000.0,-14000.0,-7730.0,-14000.0,-14000.0,-14000.0,-14000.0,-14000.0,-14000.0,-14000.0,-14000.0,14000.0,22030.0,-14000.0,-14000.0
2020-09-09,-14840.0,30900.0,-14840.0,-14840.0,-14840.0,-30070.0,-14840.0,-14840.0,-8570.0,-14840.0,-14840.0,-14840.0,-14840.0,-14840.0,-14840.0,-14840.0,-14840.0,14840.0,22870.0,-14840.0,-14840.0
2020-09-10,-14980.0,30760.0,-14980.0,-14980.0,-14980.0,-30070.0,-14980.0,-14980.0,-8710.0,-14980.0,-14980.0,-14980.0,-14980.0,-14980.0,-14980.0,-14980.0,-14980.0,14980.0,22870.0,-14980.0,-14980.0
2020-09-11,-16450.0,32230.0,-16450.0,-16450.0,-16450.0,-30070.0,-16450.0,-16450.0,-10180.0,-16450.0,-16450.0,-16450.0,-16450.0,-16450.0,-16450.0,-16450.0,-16450.0,16450.0,24340.0,-16450.0,-16450.0
2020-09-14,-16950.0,31730.0,-16950.0,-16950.0,-16950.0,-29570.0,-16950.0,-16950.0,-10680.0,-16950.0,-16950.0,-16950.0,-16950.0,-16950.0,-16950.0,-16950.0,-16950.0,16950.0,24340.0,-16950.0,-16950.0
2020-09-15,-16960.0,31740.0,-16960.0,-16960.0,-16960.0,-29560.0,-16960.0,-16960.0,-10690.0,-16960.0,-16960.0,-16960.0,-16960.0,-16960.0,-16960.0,-16960.0,-16960.0,16960.0,24350.0,-16960.0,-16960.0
2020-09-16,-16110.0,32590.0,-16110.0,-16110.0,-16110.0,-28710.0,-16110.0,-16110.0,-9840.0,-16110.0,-16110.0,-16110.0,-16110.0,-16110.0,-16110.0,-16110.0,-16110.0,16110.0,24350.0,-16110.0,-16110.0
2020-09-17,-17980.0,34460.0,-17980.0,-17980.0,-17980.0,-26840.0,-17980.0,-17980.0,-11710.0,-17980.0,-17980.0,-17980.0,-17980.0,-17980.0,-17980.0,-17980.0,-17980.0,17980.0,26220.0,-17980.0,-17980.0
2020-09-18,-19570.0,32870.0,-19570.0,-19570.0,-19570.0,-28430.0,-19570.0,-19570.0,-13300.0,-19570.0,-19570.0,-19570.0,-19570.0,-19570.0,-19570.0,-19570.0,-19570.0,19570.0,26220.0,-19570.0,-19570.0
2020-09-21,-22790.0,36090.0,-22790.0,-22790.0,-22790.0,-31650.0,-22790.0,-22790.0,-16520.0,-22790.0,-22790.0,-22790.0,-22790.0,-22790.0,-22790.0,-22790.0,-22790.0,22790.0,29440.0,-22790.0,-22790.0
2020-09-22,-20990.0,37890.0,-20990.0,-20990.0,-20990.0,-29850.0,-20990.0,-20990.0,-14720.0,-20990.0,-20990.0,-20990.0,-20990.0,-20990.0,-20990.0,-20990.0,-20990.0,20990.0,29440.0,-20990.0,-20990.0
2020-09-23,-24920.0,41820.0,-24920.0,-24920.0,-24920.0,-25920.0,-24920.0,-24920.0,-18650.0,-24920.0,-24920.0,-24920.0,-24920.0,-24920.0,-24920.0,-24920.0,-24920.0,24920.0,33370.0,-24920.0,-24920.0
2020-09-24,-25710.0,41030.0,-25710.0,-25710.0,-25710.0,-26710.0,-25710.0,-25710.0,-19440.0,-25710.0,-25710.0,-25710.0,-25710.0,-25710.0,-25710.0,-25710.0,-25710.0,25710.0,33370.0,-25710.0,-25710.0
2020-09-25,-24200.0,39520.0,-24200.0,-24200.0,-24200.0,-25200.0,-24200.0,-24200.0,-17930.0,-24200.0,-24200.0,-24200.0,-24200.0,-24200.0,-24200.0,-24200.0,-24200.0,24200.0,31860.0,-24200.0,-24200.0
2020-09-28,-22210.0,41510.0,-22210.0,-22210.0,-22210.0,-25200.0,-22210.0,-22210.0,-15940.0,-22210.0,-22210.0,-22210.0,-22210.0,-22210.0,-22210.0,-22210.0,-22210.0,22210.0,31860.0,-22210.0,-22210.0
2020-09-29,-22800.0,42100.0,-22800.0,-22800.0,-22800.0,-24610.0,-22800.0,-22800.0,-16530.0,-22800.0,-22800.0,-22800.0,-22800.0,-22800.0,-22800.0,-22800.0,-22800.0,22800.0,32450.0,-22800.0,-22800.0
2020-09-30,-24120.0,40780.0,-24120.0,-24120.0,-24120.0,-23290.0,-24120.0,-24120.0,-17850.0,-24120.0,-24120.0,-24120.0,-24120.0,-24120.0,-24120.0,-24120.0,-24120.0,24120.0,32450.0,-24120.0,-24120.0
2020-10-01,-24890.0,41550.0,-24890.0,-24890.0,-24890.0,-22520.0,-24890.0,-24890.0,-18620.0,-24890.0,-24890.0,-24890.0,-24890.0,-24890.0,-24890.0,-24890.0,-24890.0,24890.0,33220.0,-24890.0,-24890.0
2020-10-02,-25650.0,40790.0,-25650.0,-25650.0,-25650.0,-23280.0,-25650.0,-25650.0,-19380.0,-25650.0,-25650.0,-25650.0,-25650.0,-25650.0,-25650.0,-25650.0,-25650.0,25650.0,33220.0,-25650.0,-25650.0
2020-10-05,-24830.0,39970.0,-24830.0,-24830.0,-24830.0,-22460.0,-24830.0,-24830.0,-18560.0,-24830.0,-24830.0,-24830.0,-24830.0,-24830.0,-24830.0,-24830.0,-24830.0,24830.0,32400.0,-24830.0,-24830.0
2020-10-06,-27270.0,37530.0,-27270.0,-27270.0,-27270.0,-24900.0,-27270.0,-27270.0,-21000.0,-27270.0,-27270.0,-27270.0,-27270.0,-27270.0,-27270.0,-27270.0,-27270.0,27270.0,32400.0,-27270.0,-27270.0
2020-10-07,-25290.0,35550.0,-25290.0,-25290.0,-25290.0,-22920.0,-25290.0,-25290.0,-19020.0,-25290.0,-25290.0,-25290.0,-25290.0,-25290.0,-25290.0,-25290.0,-25290.0,25290.0,30420.0,-25290.0,-25290.0
2020-10-08,-25110.0,35730.0,-25110.0,-25110.0,-25110.0,-23100.0,-25110.0,-25110.0,-18840.0,-25110.0,-25110.0,-25110.0,-25110.0,-25110.0,-25110.0,-25110.0,-25110.0,25110.0,30420.0,-25110.0,-25110.0
2020-10-09,-23220.0,33840.0,-23220.0,-23220.0,-23220.0,-24990.0,-23220.0,-23220.0,-16950.0,-23220.0,-23220.0,-23220.0,-23220.0,-23220.0,-23220.0,-23220.0,-23220.0,23220.0,28530.0,-23220.0,-23220.0
2020-10-12,-23230.0,33830.0,-23230.0,-23230.0,-23230.0,-24990.0,-23230.0,-23230.0,-16960.0,-23230.0,-23230.0,-23230.0,-23230.0,-23230.0,-23230.0,-23230.0,-23230.0,23230.0,28530.0,-23230.0,-23230.0
2020-10-13,-19240.0,29840.0,-19240.0,-19240.0,-19240.0,-24990.0,-19240.0,-19240.0,-12970.0,-19240.0,-19240.0,-19240.0,-19240.0,-19240.0,-19240.0,-19240.0,-19240.0,19240.0,24540.0,-19240.0,-19240.0
2020-10-14,-21610.0,27470.0,-21610.0,-21610.0,-21610.0,-24990.0,-21610.0,-21610.0,-12970.0,-21610.0,-21610.0,-21610.0,-21610.0,-21610.0,-21610.0,-21610.0,-21610.0,21610.0,24540.0,-21610.0,-21610.0
