Date,Baseline,BBP & OBV & WPR,BBP & RSI & WPR,BBP & AU & WPR,BBP & AD & WPR,BBP & S & WPR,OBV & RSI & WPR,OBV & AU & WPR,OBV & AD & WPR,OBV & S & WPR,RSI & AU & WPR,RSI & AD & WPR,RSI & S & WPR,AU & AD & WPR,AU & S & WPR,AD & S & WPR
2021-01-13,27920.0,39980.0,27920.0,27920.0,27920.0,27920.0,27920.0,27920.0,46760.0,27920.0,27920.0,38570.0,27920.0,27920.0,0,27920.0
2021-01-14,25230.0,37290.0,25230.0,25230.0,25230.0,25230.0,25230.0,25230.0,46760.0,25230.0,25230.0,35880.0,25230.0,25230.0,0,25230.0
2021-01-15,23240.0,35300.0,23240.0,23240.0,23240.0,23240.0,23240.0,23240.0,46760.0,23240.0,23240.0,35880.0,23240.0,23240.0,0,23240.0
2021-01-19,24060.0,36120.0,24060.0,24060.0,24060.0,24060.0,24060.0,24060.0,46760.0,24060.0,24060.0,36700.0,24060.0,24060.0,0,24060.0
2021-01-20,25440.0,37500.0,25440.0,25440.0,25440.0,25440.0,25440.0,25440.0,46760.0,25440.0,25440.0,38080.0,25440.0,25440.0,0,25440.0
2021-01-21,23080.0,35140.0,23080.0,23080.0,23080.0,23080.0,23080.0,23080.0,46760.0,23080.0,23080.0,35720.0,23080.0,23080.0,0,23080.0
2021-01-22,24580.0,36640.0,24580.0,24580.0,24580.0,24580.0,24580.0,24580.0,46760.0,24580.0,24580.0,37220.0,24580.0,24580.0,0,24580.0
2021-01-25,23690.0,35750.0,23690.0,23690.0,23690.0,23690.0,23690.0,23690.0,46760.0,23690.0,23690.0,36330.0,23690.0,23690.0,0,23690.0
2021-01-26,21360.0,33420.0,21360.0,21360.0,21360.0,21360.0,21360.0,21360.0,46760.0,21360.0,21360.0,34000.0,21360.0,21360.0,0,21360.0
2021-01-27,14830.0,26890.0,14830.0,14830.0,14830.0,14830.0,14830.0,14830.0,46760.0,14830.0,14830.0,27470.0,14830.0,14830.0,0,14830.0
2021-01-28,23680.0,35740.0,23680.0,23680.0,23680.0,23680.0,23680.0,23680.0,46760.0,23680.0,23680.0,36320.0,23680.0,23680.0,0,23680.0
2021-01-29,19970.0,32030.0,19970.0,19970.0,19970.0,19970.0,19970.0,19970.0,43050.0,19970.0,19970.0,32610.0,19970.0,19970.0,0,19970.0
2021-02-01,22770.0,34830.0,22770.0,22770.0,22770.0,22770.0,22770.0,22770.0,43050.0,22770.0,22770.0,35410.0,22770.0,22770.0,0,22770.0
2021-02-02,28760.0,40820.0,28760.0,28760.0,28760.0,28760.0,28760.0,28760.0,49040.0,28760.0,28760.0,41400.0,28760.0,28760.0,0,28760.0
2021-02-03,28230.0,41350.0,28230.0,28230.0,28230.0,28230.0,28230.0,28230.0,48510.0,28230.0,28230.0,40870.0,28230.0,28230.0,0,28230.0
2021-02-04,32030.0,45150.0,32030.0,32030.0,32030.0,32030.0,32030.0,32030.0,52310.0,32030.0,32030.0,44670.0,32030.0,32030.0,0,32030.0
2021-02-05,32960.0,46080.0,32960.0,32960.0,32960.0,32960.0,32960.0,32960.0,53240.0,32960.0,32960.0,45600.0,32960.0,32960.0,0,32960.0
2021-02-08,41800.0,37240.0,41800.0,41800.0,41800.0,41800.0,41800.0,41800.0,62080.0,41800.0,41800.0,54440.0,41800.0,41800.0,0,41800.0
2021-02-09,40010.0,39030.0,40010.0,40010.0,40010.0,40010.0,40010.0,40010.0,60290.0,40010.0,40010.0,52650.0,40010.0,40010.0,0,40010.0
2021-02-10,41430.0,40450.0,41430.0,41430.0,41430.0,41430.0,41430.0,41430.0,61710.0,41430.0,41430.0,54070.0,41430.0,41430.0,0,41430.0
2021-02-11,42710.0,39170.0,42710.0,42710.0,42710.0,42710.0,42710.0,42710.0,62990.0,42710.0,42710.0,55350.0,42710.0,42710.0,0,42710.0
2021-02-12,39470.0,42410.0,39470.0,39470.0,39470.0,39470.0,39470.0,39470.0,59750.0,39470.0,39470.0,52110.0,39470.0,39470.0,0,39470.0
2021-02-16,38150.0,41090.0,38150.0,38150.0,38150.0,38150.0,38150.0,38150.0,58430.0,38150.0,38150.0,50790.0,38150.0,38150.0,0,38150.0
2021-02-17,38240.0,41180.0,38240.0,38240.0,38240.0,38240.0,38240.0,38240.0,58520.0,38240.0,38240.0,50880.0,38240.0,38240.0,0,38240.0
2021-02-18,34800.0,37740.0,34800.0,34800.0,34800.0,34800.0,34800.0,34800.0,55080.0,34800.0,34800.0,47440.0,34800.0,34800.0,0,34800.0
2021-02-19,35450.0,38390.0,35450.0,35450.0,35450.0,35450.0,35450.0,35450.0,55730.0,35450.0,35450.0,48090.0,35450.0,35450.0,0,35450.0
2021-02-22,43560.0,46500.0,43560.0,43560.0,43560.0,43560.0,43560.0,43560.0,63840.0,43560.0,43560.0,56200.0,43560.0,43560.0,0,43560.0
2021-02-23,48890.0,41170.0,48890.0,48890.0,48890.0,48890.0,48890.0,48890.0,69170.0,48890.0,48890.0,61530.0,48890.0,48890.0,0,48890.0
2021-02-24,49310.0,40750.0,49310.0,49310.0,49310.0,49310.0,49310.0,49310.0,69590.0,49310.0,49310.0,61950.0,49310.0,49310.0,0,49310.0
2021-02-25,42780.0,34220.0,42780.0,42780.0,42780.0,42780.0,42780.0,42780.0,63060.0,42780.0,42780.0,55420.0,42780.0,42780.0,0,42780.0
2021-02-26,40840.0,36160.0,40840.0,40840.0,40840.0,40840.0,40840.0,40840.0,61120.0,40840.0,40840.0,53480.0,40840.0,40840.0,0,40840.0
2021-03-01,46780.0,42100.0,46780.0,46780.0,46780.0,46780.0,46780.0,46780.0,61120.0,46780.0,46780.0,59420.0,46780.0,46780.0,0,46780.0
2021-03-02,45740.0,41060.0,45740.0,45740.0,45740.0,45740.0,45740.0,45740.0,60080.0,45740.0,45740.0,58380.0,45740.0,45740.0,0,45740.0
2021-03-03,44060.0,39380.0,44060.0,44060.0,44060.0,44060.0,44060.0,44060.0,58400.0,44060.0,44060.0,56700.0,44060.0,44060.0,0,44060.0
2021-03-04,39830.0,35150.0,39830.0,39830.0,39830.0,39830.0,39830.0,39830.0,54170.0,39830.0,39830.0,52470.0,39830.0,39830.0,0,39830.0
2021-03-05,41790.0,37110.0,41790.0,41790.0,41790.0,41790.0,41790.0,41790.0,54170.0,41790.0,41790.0,54430.0,41790.0,41790.0,0,41790.0
2021-03-08,53710.0,49030.0,53710.0,53710.0,53710.0,53710.0,53710.0,53710.0,54170.0,53710.0,53710.0,66350.0,53710.0,53710.0,0,53710.0
2021-03-09,46310.0,56430.0,46310.0,46310.0,46310.0,46310.0,46310.0,46310.0,46770.0,46310.0,46310.0,58950.0,46310.0,46310.0,0,46310.0
2021-03-10,46860.0,56980.0,46860.0,46860.0,46860.0,46860.0,46860.0,46860.0,47320.0,46860.0,46860.0,59500.0,46860.0,46860.0,0,46860.0
2021-03-11,48550.0,55290.0,48550.0,48550.0,48550.0,48550.0,48550.0,48550.0,49010.0,48550.0,48550.0,61190.0,48550.0,48550.0,0,48550.0
2021-03-12,48960.0,54880.0,48960.0,48960.0,48960.0,48960.0,48960.0,48960.0,49420.0,48960.0,48960.0,61600.0,48960.0,48960.0,0,48960.0
2021-03-15,48560.0,54480.0,48560.0,48560.0,48560.0,48560.0,48560.0,48560.0,49020.0,48560.0,48560.0,61200.0,48560.0,48560.0,0,48560.0
2021-03-16,46040.0,51960.0,46040.0,46040.0,46040.0,46040.0,46040.0,46040.0,46500.0,46040.0,46040.0,58680.0,46040.0,46040.0,0,46040.0
2021-03-17,47040.0,52960.0,47040.0,47040.0,47040.0,47040.0,47040.0,47040.0,46500.0,47040.0,47040.0,59680.0,47040.0,47040.0,0,47040.0
2021-03-18,44080.0,50000.0,44080.0,44080.0,44080.0,44080.0,44080.0,44080.0,43540.0,44080.0,44080.0,56720.0,44080.0,44080.0,0,44080.0
2021-03-19,42940.0,51140.0,42940.0,42940.0,42940.0,42940.0,42940.0,42940.0,43540.0,42940.0,42940.0,55580.0,42940.0,42940.0,0,42940.0
2021-03-22,44660.0,52860.0,44660.0,44660.0,44660.0,44660.0,44660.0,44660.0,43540.0,44660.0,44660.0,57300.0,44660.0,44660.0,0,44660.0
2021-03-23,40530.0,48730.0,40530.0,40530.0,40530.0,40530.0,40530.0,40530.0,43540.0,40530.0,40530.0,53170.0,40530.0,40530.0,0,40530.0
2021-03-24,36520.0,44720.0,36520.0,36520.0,36520.0,36520.0,36520.0,36520.0,43540.0,36520.0,36520.0,49160.0,36520.0,36520.0,0,36520.0
2021-03-25,38710.0,46910.0,38710.0,38710.0,38710.0,38710.0,38710.0,38710.0,43540.0,38710.0,38710.0,51350.0,38710.0,38710.0,0,38710.0
2021-03-26,37720.0,45920.0,37720.0,37720.0,37720.0,37720.0,37720.0,37720.0,43540.0,37720.0,37720.0,50360.0,37720.0,37720.0,0,37720.0
2021-03-29,36650.0,44850.0,36650.0,36650.0,36650.0,36650.0,36650.0,36650.0,43540.0,36650.0,36650.0,49290.0,36650.0,36650.0,0,36650.0
2021-03-30,37330.0,45530.0,37330.0,37330.0,37330.0,37330.0,37330.0,37330.0,43540.0,37330.0,37330.0,49970.0,37330.0,37330.0,0,37330.0
2021-03-31,36320.0,44520.0,36320.0,36320.0,36320.0,36320.0,36320.0,36320.0,43540.0,36320.0,36320.0,48960.0,36320.0,36320.0,0,36320.0
2021-04-01,40770.0,48970.0,40770.0,40770.0,40770.0,40770.0,40770.0,40770.0,43540.0,40770.0,40770.0,53410.0,40770.0,40770.0,0,40770.0
2021-04-05,40300.0,48500.0,40300.0,40300.0,40300.0,40300.0,40300.0,40300.0,43540.0,40300.0,40300.0,52940.0,40300.0,40300.0,0,40300.0
2021-04-06,41530.0,49730.0,41530.0,41530.0,41530.0,41530.0,41530.0,41530.0,43540.0,41530.0,41530.0,54170.0,41530.0,41530.0,0,41530.0
2021-04-07,39360.0,47560.0,39360.0,39360.0,39360.0,39360.0,39360.0,39360.0,41370.0,39360.0,39360.0,52000.0,39360.0,39360.0,0,39360.0
2021-04-08,39120.0,47320.0,39120.0,39120.0,39120.0,39120.0,39120.0,39120.0,41370.0,39120.0,39120.0,51760.0,39120.0,39120.0,0,39120.0
2021-04-09,39690.0,47890.0,39690.0,39690.0,39690.0,39690.0,39690.0,39690.0,41370.0,39690.0,39690.0,52330.0,39690.0,39690.0,0,39690.0
2021-04-12,38290.0,46490.0,38290.0,38290.0,38290.0,38290.0,38290.0,38290.0,41370.0,38290.0,38290.0,50930.0,38290.0,38290.0,0,38290.0
2021-04-13,37290.0,45490.0,37290.0,37290.0,37290.0,37290.0,37290.0,37290.0,41370.0,37290.0,37290.0,49930.0,37290.0,37290.0,0,37290.0
2021-04-14,39260.0,47460.0,39260.0,39260.0,39260.0,39260.0,39260.0,39260.0,41370.0,39260.0,39260.0,51900.0,39260.0,39260.0,0,39260.0
2021-04-15,37730.0,45930.0,37730.0,37730.0,37730.0,37730.0,37730.0,37730.0,39840.0,37730.0,37730.0,50370.0,37730.0,37730.0,0,37730.0
2021-04-16,39060.0,47260.0,39060.0,39060.0,39060.0,39060.0,39060.0,39060.0,39840.0,39060.0,39060.0,51700.0,39060.0,39060.0,0,39060.0
2021-04-19,39230.0,47430.0,39230.0,39230.0,39230.0,39230.0,39230.0,39230.0,39840.0,39230.0,39230.0,51870.0,39230.0,39230.0,0,39230.0
2021-04-20,34590.0,52070.0,34590.0,34590.0,34590.0,34590.0,34590.0,34590.0,35200.0,34590.0,34590.0,47230.0,34590.0,34590.0,0,34590.0
2021-04-21,34910.0,52390.0,34910.0,34910.0,34910.0,34910.0,34910.0,34910.0,35200.0,34910.0,34910.0,47550.0,34910.0,34910.0,0,34910.0
2021-04-22,34560.0,52040.0,34560.0,34560.0,34560.0,34560.0,34560.0,34560.0,35200.0,34560.0,34560.0,47200.0,34560.0,34560.0,0,34560.0
2021-04-23,34820.0,52300.0,34820.0,34820.0,34820.0,34820.0,34820.0,34820.0,35200.0,34820.0,34820.0,47460.0,34820.0,34820.0,0,34820.0
2021-04-26,36070.0,53550.0,36070.0,36070.0,36070.0,36070.0,36070.0,36070.0,35200.0,36070.0,36070.0,48710.0,36070.0,36070.0,0,36070.0
2021-04-27,36440.0,53920.0,36440.0,36440.0,36440.0,36440.0,36440.0,36440.0,35200.0,36440.0,36440.0,49080.0,36440.0,36440.0,0,36440.0
2021-04-28,35190.0,55170.0,35190.0,35190.0,35190.0,35190.0,35190.0,35190.0,35200.0,35190.0,35190.0,47830.0,35190.0,35190.0,0,35190.0
2021-04-29,37130.0,57110.0,37130.0,37130.0,37130.0,37130.0,37130.0,37130.0,35200.0,37130.0,37130.0,49770.0,37130.0,37130.0,0,37130.0
2021-04-30,37820.0,57800.0,37820.0,37820.0,37820.0,37820.0,37820.0,37820.0,35890.0,37820.0,37820.0,50460.0,37820.0,37820.0,0,37820.0
2021-05-03,37310.0,58310.0,37310.0,37310.0,37310.0,37310.0,37310.0,37310.0,35380.0,37310.0,37310.0,49950.0,37310.0,37310.0,0,37310.0
2021-05-04,36050.0,57050.0,36050.0,36050.0,36050.0,36050.0,36050.0,36050.0,34120.0,36050.0,36050.0,48690.0,36050.0,36050.0,0,36050.0
2021-05-05,33310.0,54310.0,33310.0,33310.0,33310.0,33310.0,33310.0,33310.0,34120.0,33310.0,33310.0,45950.0,33310.0,33310.0,0,33310.0
2021-05-06,33590.0,54590.0,33590.0,33590.0,33590.0,33590.0,33590.0,33590.0,34120.0,33590.0,33590.0,46230.0,33590.0,33590.0,0,33590.0
2021-05-07,36640.0,57640.0,36640.0,36640.0,36640.0,36640.0,36640.0,36640.0,34120.0,36640.0,36640.0,49280.0,36640.0,36640.0,0,36640.0
2021-05-10,36100.0,57100.0,36100.0,36100.0,36100.0,36100.0,36100.0,36100.0,33580.0,36100.0,36100.0,48740.0,36100.0,36100.0,0,36100.0
2021-05-11,33470.0,54470.0,33470.0,33470.0,33470.0,33470.0,33470.0,33470.0,30950.0,33470.0,33470.0,46110.0,33470.0,33470.0,0,33470.0
2021-05-12,29650.0,50650.0,29650.0,29650.0,29650.0,29650.0,29650.0,29650.0,30950.0,29650.0,29650.0,42290.0,29650.0,29650.0,0,29650.0
2021-05-13,30140.0,51140.0,30140.0,30140.0,30140.0,30140.0,30140.0,30140.0,30950.0,30140.0,30140.0,42780.0,30140.0,30140.0,0,30140.0
2021-05-14,25500.0,46500.0,25500.0,25500.0,25500.0,25500.0,25500.0,25500.0,30950.0,25500.0,25500.0,38140.0,25500.0,25500.0,0,25500.0
2021-05-17,21880.0,42880.0,21880.0,21880.0,21880.0,21880.0,21880.0,21880.0,30950.0,21880.0,21880.0,34520.0,21880.0,21880.0,0,21880.0
2021-05-18,21480.0,42480.0,21480.0,21480.0,21480.0,21480.0,21480.0,21480.0,30950.0,21480.0,21480.0,34120.0,21480.0,21480.0,0,21480.0
2021-05-19,21070.0,42070.0,21070.0,21070.0,21070.0,21070.0,21070.0,21070.0,30950.0,21070.0,21070.0,33710.0,21070.0,21070.0,0,21070.0
2021-05-20,23160.0,44160.0,23160.0,23160.0,23160.0,23160.0,23160.0,23160.0,30950.0,23160.0,23160.0,35800.0,23160.0,23160.0,0,23160.0
2021-05-21,24200.0,45200.0,24200.0,24200.0,24200.0,24200.0,24200.0,24200.0,30950.0,24200.0,24200.0,36840.0,24200.0,24200.0,0,24200.0
2021-05-24,26110.0,47110.0,26110.0,26110.0,26110.0,26110.0,26110.0,26110.0,30950.0,26110.0,26110.0,38750.0,26110.0,26110.0,0,26110.0
2021-05-25,27970.0,48970.0,27970.0,27970.0,27970.0,27970.0,27970.0,27970.0,30950.0,27970.0,27970.0,40610.0,27970.0,27970.0,0,27970.0
2021-05-26,28270.0,49270.0,28270.0,28270.0,28270.0,28270.0,28270.0,28270.0,30950.0,28270.0,28270.0,40910.0,28270.0,28270.0,0,28270.0
2021-05-27,30840.0,51840.0,30840.0,30840.0,30840.0,30840.0,30840.0,30840.0,30950.0,30840.0,30840.0,43480.0,30840.0,30840.0,0,30840.0
2021-05-28,30450.0,52230.0,30450.0,30450.0,30450.0,30450.0,30450.0,30450.0,30560.0,30450.0,30450.0,43090.0,30450.0,30450.0,0,30450.0
2021-06-01,30640.0,52420.0,30640.0,30640.0,30640.0,30640.0,30640.0,30640.0,30750.0,30640.0,30640.0,43280.0,30640.0,30640.0,0,30640.0
2021-06-02,28800.0,50580.0,28800.0,28800.0,28800.0,28800.0,28800.0,28800.0,28910.0,28800.0,28800.0,41440.0,28800.0,28800.0,0,28800.0
2021-06-03,28040.0,49820.0,28040.0,28040.0,28040.0,28040.0,28040.0,28040.0,28150.0,28040.0,28040.0,40680.0,28040.0,28040.0,0,28040.0
2021-06-04,28980.0,50760.0,28980.0,28980.0,28980.0,28980.0,28980.0,28980.0,29090.0,28980.0,28980.0,41620.0,28980.0,28980.0,0,28980.0
2021-06-07,28790.0,50570.0,28790.0,28790.0,28790.0,28790.0,28790.0,28790.0,28900.0,28790.0,28790.0,41430.0,28790.0,28790.0,0,28790.0
2021-06-08,28130.0,49910.0,28130.0,28130.0,28130.0,28130.0,28130.0,28130.0,28240.0,28130.0,28130.0,40770.0,28130.0,28130.0,0,28130.0
2021-06-09,27840.0,49620.0,27840.0,27840.0,27840.0,27840.0,27840.0,27840.0,27950.0,27840.0,27840.0,40480.0,27840.0,27840.0,0,27840.0
2021-06-10,28370.0,50150.0,28370.0,28370.0,28370.0,28370.0,28370.0,28370.0,28480.0,28370.0,28370.0,41010.0,28370.0,28370.0,0,28370.0
2021-06-11,29180.0,50960.0,29180.0,29180.0,29180.0,29180.0,29180.0,29180.0,29290.0,29180.0,29180.0,41820.0,29180.0,29180.0,0,29180.0
2021-06-14,29980.0,51760.0,29980.0,29980.0,29980.0,29980.0,29980.0,29980.0,30090.0,29980.0,29980.0,42620.0,29980.0,29980.0,0,29980.0
2021-06-15,27660.0,49440.0,27660.0,27660.0,27660.0,27660.0,27660.0,27660.0,27770.0,27660.0,27660.0,40300.0,27660.0,27660.0,0,27660.0
2021-06-16,26460.0,48240.0,26460.0,26460.0,26460.0,26460.0,26460.0,26460.0,27770.0,26460.0,26460.0,40300.0,26460.0,26460.0,0,26460.0
2021-06-17,26450.0,48230.0,26450.0,26450.0,26450.0,26450.0,26450.0,26450.0,27770.0,26450.0,26450.0,40290.0,26450.0,26450.0,0,26450.0
2021-06-18,24220.0,46000.0,24220.0,24220.0,24220.0,24220.0,24220.0,24220.0,27770.0,24220.0,24220.0,38060.0,24220.0,24220.0,0,24220.0
2021-06-21,25770.0,47550.0,25770.0,25770.0,25770.0,25770.0,25770.0,25770.0,27770.0,25770.0,25770.0,39610.0,25770.0,25770.0,0,25770.0
2021-06-22,25300.0,47080.0,25300.0,25300.0,25300.0,25300.0,25300.0,25300.0,27770.0,25300.0,25300.0,39140.0,25300.0,25300.0,0,25300.0
2021-06-23,27130.0,48910.0,27130.0,27130.0,27130.0,27130.0,27130.0,27130.0,27770.0,27130.0,27130.0,40970.0,27130.0,27130.0,0,27130.0
2021-06-24,29730.0,51510.0,29730.0,29730.0,29730.0,29730.0,29730.0,29730.0,30370.0,29730.0,29730.0,43570.0,29730.0,29730.0,0,29730.0
2021-06-25,30150.0,51930.0,30150.0,30150.0,30150.0,30150.0,30150.0,30150.0,30790.0,30150.0,30150.0,43990.0,30150.0,30150.0,0,30150.0
2021-06-28,28370.0,50150.0,28370.0,28370.0,28370.0,28370.0,28370.0,28370.0,29010.0,28370.0,28370.0,42210.0,28370.0,28370.0,0,28370.0
2021-06-29,25730.0,47510.0,25730.0,25730.0,25730.0,25730.0,25730.0,25730.0,26370.0,25730.0,25730.0,39570.0,25730.0,25730.0,0,25730.0
2021-06-30,27570.0,49350.0,27570.0,27570.0,27570.0,27570.0,27570.0,27570.0,26370.0,27570.0,27570.0,41410.0,27570.0,27570.0,0,27570.0
2021-07-01,29060.0,50840.0,29060.0,29060.0,29060.0,29060.0,29060.0,29060.0,27860.0,29060.0,29060.0,42900.0,29060.0,29060.0,0,29060.0
2021-07-02,28910.0,50690.0,28910.0,28910.0,28910.0,28910.0,28910.0,28910.0,27710.0,28910.0,28910.0,42750.0,28910.0,28910.0,0,28910.0
2021-07-06,25490.0,47270.0,25490.0,25490.0,25490.0,25490.0,25490.0,25490.0,24290.0,25490.0,25490.0,39330.0,25490.0,25490.0,0,25490.0
2021-07-07,24620.0,46400.0,24620.0,24620.0,24620.0,24620.0,24620.0,24620.0,24290.0,24620.0,24620.0,38460.0,24620.0,24620.0,0,24620.0
2021-07-08,24600.0,46380.0,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0,24290.0,24600.0,24600.0,38440.0,24600.0,24600.0,0,24600.0
2021-07-09,28840.0,50620.0,28840.0,28840.0,28840.0,28840.0,28840.0,28840.0,24290.0,28840.0,28840.0,42680.0,28840.0,28840.0,0,28840.0
2021-07-12,36180.0,57960.0,36180.0,36180.0,36180.0,36180.0,36180.0,36180.0,31630.0,36180.0,36180.0,50020.0,36180.0,36180.0,0,36180.0
2021-07-13,35450.0,57230.0,35450.0,35450.0,35450.0,35450.0,35450.0,35450.0,30900.0,35450.0,35450.0,49290.0,35450.0,35450.0,0,35450.0
2021-07-14,35220.0,57000.0,35220.0,35220.0,35220.0,35220.0,35220.0,35220.0,30670.0,35220.0,35220.0,49060.0,35220.0,35220.0,0,35220.0
2021-07-15,35950.0,57730.0,35950.0,35950.0,35950.0,35950.0,35950.0,35950.0,31400.0,35950.0,35950.0,49790.0,35950.0,35950.0,0,35950.0
2021-07-16,31110.0,52890.0,31110.0,31110.0,31110.0,31110.0,31110.0,31110.0,26560.0,31110.0,31110.0,44950.0,31110.0,31110.0,0,31110.0
2021-07-19,24750.0,46530.0,24750.0,24750.0,24750.0,24750.0,24750.0,24750.0,20200.0,24750.0,24750.0,38590.0,24750.0,24750.0,0,24750.0
2021-07-20,28550.0,50330.0,28550.0,28550.0,28550.0,28550.0,28550.0,28550.0,20200.0,28550.0,28550.0,42390.0,28550.0,28550.0,0,28550.0
2021-07-21,28690.0,50470.0,28690.0,28690.0,28690.0,28690.0,28690.0,28690.0,20200.0,28690.0,28690.0,42530.0,28690.0,28690.0,0,28690.0
2021-07-22,26930.0,48710.0,26930.0,26930.0,26930.0,26930.0,26930.0,26930.0,20200.0,26930.0,26930.0,40770.0,26930.0,26930.0,0,26930.0
2021-07-23,27940.0,49720.0,27940.0,27940.0,27940.0,27940.0,27940.0,27940.0,20200.0,27940.0,27940.0,41780.0,27940.0,27940.0,0,27940.0
2021-07-26,30540.0,52320.0,30540.0,30540.0,30540.0,30540.0,30540.0,30540.0,20200.0,30540.0,30540.0,44380.0,30540.0,30540.0,0,30540.0
2021-07-27,31300.0,53080.0,31300.0,31300.0,31300.0,31300.0,31300.0,31300.0,20200.0,31300.0,31300.0,45140.0,31300.0,31300.0,0,31300.0
2021-07-28,30900.0,52680.0,30900.0,30900.0,30900.0,30900.0,30900.0,30900.0,19800.0,30900.0,30900.0,44740.0,30900.0,30900.0,0,30900.0
2021-07-29,30150.0,51930.0,30150.0,30150.0,30150.0,30150.0,30150.0,30150.0,19800.0,30150.0,30150.0,43990.0,30150.0,30150.0,0,30150.0
2021-07-30,27820.0,49600.0,27820.0,27820.0,27820.0,27820.0,27820.0,27820.0,19800.0,27820.0,27820.0,41660.0,27820.0,27820.0,0,27820.0
2021-08-02,27350.0,49130.0,27350.0,27350.0,27350.0,27350.0,27350.0,27350.0,19800.0,27350.0,27350.0,41190.0,27350.0,27350.0,0,27350.0
2021-08-03,24790.0,46570.0,24790.0,24790.0,24790.0,24790.0,24790.0,24790.0,19800.0,24790.0,24790.0,38630.0,24790.0,24790.0,0,24790.0
2021-08-04,24380.0,46160.0,24380.0,24380.0,24380.0,24380.0,24380.0,24380.0,19800.0,24380.0,24380.0,38220.0,24380.0,24380.0,0,24380.0
2021-08-05,28510.0,50290.0,28510.0,28510.0,28510.0,28510.0,28510.0,28510.0,19800.0,28510.0,28510.0,42350.0,28510.0,28510.0,0,28510.0
2021-08-06,28930.0,50710.0,28930.0,28930.0,28930.0,28930.0,28930.0,28930.0,20220.0,28930.0,28930.0,42770.0,28930.0,28930.0,0,28930.0
2021-08-09,28520.0,50300.0,28520.0,28520.0,28520.0,28520.0,28520.0,28520.0,19810.0,28520.0,28520.0,42360.0,28520.0,28520.0,0,28520.0
2021-08-10,28870.0,50650.0,28870.0,28870.0,28870.0,28870.0,28870.0,28870.0,20160.0,28870.0,28870.0,42710.0,28870.0,28870.0,0,28870.0
2021-08-11,29890.0,51670.0,29890.0,29890.0,29890.0,29890.0,29890.0,29890.0,21180.0,29890.0,29890.0,43730.0,29890.0,29890.0,0,29890.0
2021-08-12,31090.0,52870.0,31090.0,31090.0,31090.0,31090.0,31090.0,31090.0,22380.0,31090.0,31090.0,44930.0,31090.0,31090.0,0,31090.0
2021-08-13,32880.0,54660.0,32880.0,32880.0,32880.0,32880.0,32880.0,32880.0,24170.0,32880.0,32880.0,46720.0,32880.0,32880.0,0,32880.0
2021-08-16,30890.0,56650.0,30890.0,30890.0,30890.0,30890.0,30890.0,30890.0,22180.0,30890.0,30890.0,44730.0,30890.0,30890.0,0,30890.0
2021-08-17,27630.0,53390.0,27630.0,27630.0,27630.0,27630.0,27630.0,27630.0,18920.0,27630.0,27630.0,41470.0,27630.0,27630.0,0,27630.0
2021-08-18,26540.0,52300.0,26540.0,26540.0,26540.0,26540.0,26540.0,26540.0,18920.0,26540.0,26540.0,40380.0,26540.0,26540.0,0,26540.0
2021-08-19,25050.0,50810.0,25050.0,25050.0,25050.0,25050.0,25050.0,25050.0,18920.0,25050.0,25050.0,38890.0,25050.0,25050.0,0,25050.0
2021-08-20,26920.0,52680.0,26920.0,26920.0,26920.0,26920.0,26920.0,26920.0,18920.0,26920.0,26920.0,40760.0,26920.0,26920.0,0,26920.0
2021-08-23,29460.0,55220.0,29460.0,29460.0,29460.0,29460.0,29460.0,29460.0,18920.0,29460.0,29460.0,43300.0,29460.0,29460.0,0,29460.0
2021-08-24,30270.0,56030.0,30270.0,30270.0,30270.0,30270.0,30270.0,30270.0,19730.0,30270.0,30270.0,44110.0,30270.0,30270.0,0,30270.0
2021-08-25,30110.0,55870.0,30110.0,30110.0,30110.0,30110.0,30110.0,30110.0,19570.0,30110.0,30110.0,43950.0,30110.0,30110.0,0,30110.0
2021-08-26,28360.0,54120.0,28360.0,28360.0,28360.0,28360.0,28360.0,28360.0,17820.0,28360.0,28360.0,42200.0,28360.0,28360.0,0,28360.0
2021-08-27,31940.0,57700.0,31940.0,31940.0,31940.0,31940.0,31940.0,31940.0,17820.0,31940.0,31940.0,45780.0,31940.0,31940.0,0,31940.0
2021-08-30,31780.0,57540.0,31780.0,31780.0,31780.0,31780.0,31780.0,31780.0,17660.0,31780.0,31780.0,45620.0,31780.0,31780.0,0,31780.0
2021-08-31,33100.0,58860.0,33100.0,33100.0,33100.0,33100.0,33100.0,33100.0,18980.0,33100.0,33100.0,46940.0,33100.0,33100.0,0,33100.0
2021-09-01,35280.0,61040.0,35280.0,35280.0,35280.0,35280.0,35280.0,35280.0,21160.0,35280.0,35280.0,49120.0,35280.0,35280.0,0,35280.0
2021-09-02,33660.0,59420.0,33660.0,33660.0,33660.0,33660.0,33660.0,33660.0,19540.0,33660.0,33660.0,47500.0,33660.0,33660.0,0,33660.0
2021-09-03,32800.0,58560.0,32800.0,32800.0,32800.0,32800.0,32800.0,32800.0,18680.0,32800.0,32800.0,46640.0,32800.0,32800.0,0,32800.0
2021-09-07,36140.0,61900.0,36140.0,36140.0,36140.0,36140.0,36140.0,36140.0,22020.0,36140.0,36140.0,49980.0,36140.0,36140.0,0,36140.0
