Date,Baseline,RSI & AU & OBV,RSI & AD & OBV,RSI & S & OBV,AU & AD & OBV,AU & S & OBV,AD & S & OBV
2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,-1700.0,-1700.0,-1700.0,-1700.0,-1700.0,1700.0,-1700.0
2020-01-06,-2550.0,-2550.0,-2550.0,-2550.0,-2550.0,2550.0,-2550.0
2020-01-07,-2500.0,-2500.0,-2500.0,-2500.0,-2500.0,2500.0,-2500.0
2020-01-08,-2800.0,-2800.0,-2800.0,-2800.0,-2800.0,2800.0,-2800.0
2020-01-09,-3370.0,-3370.0,-3370.0,-3370.0,-3370.0,3370.0,-3370.0
2020-01-10,-3580.0,-3580.0,-3580.0,-3580.0,-3580.0,3580.0,-3580.0
2020-01-13,-4320.0,-4320.0,-4320.0,-4320.0,-4320.0,4320.0,-4320.0
2020-01-14,-3000.0,-3000.0,-3000.0,-3000.0,-3000.0,3000.0,-3000.0
2020-01-15,-3880.0,-3880.0,-3880.0,-3880.0,-3880.0,3880.0,-3880.0
2020-01-16,-3080.0,-3080.0,-3080.0,-3080.0,-3080.0,3080.0,-3080.0
2020-01-17,-3870.0,-3870.0,-3870.0,-3870.0,-3870.0,3870.0,-3870.0
2020-01-21,-4640.0,-4640.0,-4640.0,-4640.0,-4640.0,4640.0,-4640.0
2020-01-22,-4190.0,-4190.0,-4190.0,-4190.0,-4190.0,4190.0,-4190.0
2020-01-23,-6000.0,-6000.0,-6000.0,-6000.0,-6000.0,6000.0,-6000.0
2020-01-24,-8120.0,-8120.0,-8120.0,-8120.0,-8120.0,3880.0,-8120.0
2020-01-27,-12300.0,-12300.0,-12300.0,-12300.0,-12300.0,-300.0,-12300.0
2020-01-28,-9830.0,-9830.0,-9830.0,-9830.0,-9830.0,2170.0,-9830.0
2020-01-29,-12140.0,-12140.0,-12140.0,-12140.0,-12140.0,4480.0,-12140.0
2020-01-30,-10390.0,-10390.0,-10390.0,-10390.0,-10390.0,6230.0,-10390.0
2020-01-31,-9890.0,-9890.0,-9890.0,-10390.0,-9890.0,5730.0,-9890.0
2020-02-03,-6880.0,-6880.0,-6880.0,-10390.0,-6880.0,2720.0,-6880.0
2020-02-04,-3470.0,-3470.0,-3470.0,-10390.0,-3470.0,6130.0,-3470.0
2020-02-05,-6830.0,-6830.0,-6830.0,-10390.0,-6830.0,2770.0,-6830.0
2020-02-06,-5500.0,-5500.0,-5500.0,-9060.0,-5500.0,4100.0,-5500.0
2020-02-07,-7180.0,-7180.0,-7180.0,-10740.0,-7180.0,2420.0,-7180.0
2020-02-10,-5610.0,-5610.0,-5610.0,-9170.0,-5610.0,2420.0,-5610.0
2020-02-11,-7190.0,-7190.0,-7190.0,-10750.0,-7190.0,840.0,-7190.0
2020-02-12,-6350.0,-6350.0,-6350.0,-9910.0,-6350.0,840.0,-6350.0
2020-02-13,-7300.0,-7300.0,-7300.0,-9910.0,-7300.0,-110.0,-7300.0
2020-02-14,-8660.0,-8660.0,-8660.0,-9910.0,-8660.0,-110.0,-8660.0
2020-02-18,-9060.0,-9060.0,-9060.0,-9910.0,-9060.0,290.0,-9060.0
2020-02-19,-6900.0,-6900.0,-6900.0,-9910.0,-6900.0,-1870.0,-6900.0
2020-02-20,-7830.0,-7830.0,-7830.0,-9910.0,-7830.0,-1870.0,-7830.0
2020-02-21,-9230.0,-9230.0,-9230.0,-9910.0,-9230.0,-470.0,-9230.0
2020-02-24,-15190.0,-15190.0,-15190.0,-9910.0,-15190.0,-6430.0,-15190.0
2020-02-25,-20010.0,-20010.0,-20010.0,-9910.0,-20010.0,-11250.0,-20010.0
2020-02-26,-24840.0,-24840.0,-24840.0,-14740.0,-24840.0,-16080.0,-24840.0
2020-02-27,-30160.0,-30160.0,-30160.0,-20060.0,-30160.0,-21400.0,-30160.0
2020-02-28,-30550.0,-30550.0,-30550.0,-20450.0,-30550.0,-21790.0,-30550.0
2020-03-02,-28220.0,-28220.0,-28220.0,-18120.0,-28220.0,-19460.0,-28220.0
2020-03-03,-31750.0,-31750.0,-31750.0,-21650.0,-31750.0,-15930.0,-31750.0
2020-03-04,-29020.0,-29020.0,-29020.0,-18920.0,-29020.0,-13200.0,-29020.0
2020-03-05,-34220.0,-34220.0,-34220.0,-24120.0,-34220.0,-8000.0,-34220.0
2020-03-06,-32930.0,-32930.0,-32930.0,-22830.0,-32930.0,-6710.0,-32930.0
2020-03-09,-43850.0,-43850.0,-43850.0,-33750.0,-43850.0,-17630.0,-43850.0
2020-03-10,-36740.0,-36740.0,-36740.0,-26640.0,-36740.0,-10520.0,-36740.0
2020-03-11,-42690.0,-42690.0,-42690.0,-32590.0,-42690.0,-4570.0,-42690.0
2020-03-12,-56390.0,-56390.0,-56390.0,-46290.0,-56390.0,-4570.0,-56390.0
2020-03-13,-45680.0,-45680.0,-45680.0,-35580.0,-45680.0,6140.0,-45680.0
2020-03-16,-53190.0,-53190.0,-53190.0,-43090.0,-53190.0,13650.0,-53190.0
2020-03-17,-54670.0,-54670.0,-54670.0,-43090.0,-54670.0,15130.0,-54670.0
2020-03-18,-59400.0,-59400.0,-59400.0,-43090.0,-59400.0,19860.0,-59400.0
2020-03-19,-53270.0,-53270.0,-53270.0,-43090.0,-53270.0,25990.0,-53270.0
2020-03-20,-62220.0,-62220.0,-62220.0,-43090.0,-62220.0,34940.0,-62220.0
2020-03-23,-62440.0,-62440.0,-62440.0,-43090.0,-62440.0,34720.0,-62440.0
2020-03-24,-50080.0,-50080.0,-50080.0,-43090.0,-50080.0,47080.0,-50080.0
2020-03-25,-47470.0,-47470.0,-47470.0,-40480.0,-47470.0,44470.0,-47470.0
2020-03-26,-42840.0,-42840.0,-42840.0,-40480.0,-42840.0,44470.0,-42840.0
2020-03-27,-51800.0,-51800.0,-51800.0,-49440.0,-51800.0,35510.0,-51800.0
2020-03-30,-48400.0,-48400.0,-48400.0,-49440.0,-48400.0,32110.0,-48400.0
2020-03-31,-51600.0,-51600.0,-51600.0,-52640.0,-51600.0,28910.0,-51600.0
2020-04-01,-53280.0,-53280.0,-53280.0,-52640.0,-53280.0,28910.0,-53280.0
2020-04-02,-51230.0,-51230.0,-51230.0,-52640.0,-51230.0,28910.0,-51230.0
2020-04-03,-54320.0,-54320.0,-54320.0,-52640.0,-54320.0,28910.0,-54320.0
2020-04-06,-48620.0,-48620.0,-48620.0,-52640.0,-48620.0,23210.0,-48620.0
2020-04-07,-46960.0,-46960.0,-46960.0,-52640.0,-46960.0,24870.0,-46960.0
2020-04-08,-47130.0,-47130.0,-47130.0,-52640.0,-47130.0,24700.0,-47130.0
2020-04-09,-43700.0,-43700.0,-43700.0,-52640.0,-43700.0,28130.0,-43700.0
2020-04-13,-44700.0,-44700.0,-44700.0,-52640.0,-44700.0,27130.0,-44700.0
2020-04-14,-42170.0,-42170.0,-42170.0,-52640.0,-42170.0,29660.0,-42170.0
2020-04-15,-44830.0,-44830.0,-44830.0,-55300.0,-44830.0,27000.0,-44830.0
2020-04-16,-46180.0,-46180.0,-46180.0,-55300.0,-46180.0,25650.0,-46180.0
2020-04-17,-41570.0,-41570.0,-41570.0,-50690.0,-41570.0,25650.0,-41570.0
2020-04-20,-45940.0,-45940.0,-45940.0,-50690.0,-45940.0,21280.0,-45940.0
2020-04-21,-47660.0,-47660.0,-47660.0,-50690.0,-47660.0,21280.0,-47660.0
2020-04-22,-47210.0,-47210.0,-47210.0,-50690.0,-47210.0,20830.0,-47210.0
2020-04-23,-47200.0,-47200.0,-47200.0,-50690.0,-47200.0,20830.0,-47200.0
2020-04-24,-47010.0,-47010.0,-47010.0,-50690.0,-47010.0,20830.0,-47010.0
2020-04-27,-42140.0,-42140.0,-42140.0,-50690.0,-42140.0,15960.0,-42140.0
2020-04-28,-41990.0,-41990.0,-41990.0,-50690.0,-41990.0,16110.0,-41990.0
2020-04-29,-35950.0,-35950.0,-35950.0,-50690.0,-35950.0,22150.0,-35950.0
2020-04-30,-40050.0,-40050.0,-40050.0,-50690.0,-40050.0,18050.0,-40050.0
2020-05-01,-42700.0,-42700.0,-42700.0,-50690.0,-42700.0,18050.0,-42700.0
2020-05-04,-45020.0,-45020.0,-45020.0,-50690.0,-45020.0,20370.0,-45020.0
2020-05-05,-47140.0,-47140.0,-47140.0,-50690.0,-47140.0,22490.0,-47140.0
2020-05-06,-47320.0,-47320.0,-47320.0,-50690.0,-47320.0,22310.0,-47320.0
2020-05-07,-42630.0,-42630.0,-42630.0,-50690.0,-42630.0,27000.0,-42630.0
2020-05-08,-39040.0,-39040.0,-39040.0,-50690.0,-39040.0,23410.0,-39040.0
2020-05-11,-40430.0,-40430.0,-40430.0,-50690.0,-40430.0,22020.0,-40430.0
2020-05-12,-43640.0,-43640.0,-43640.0,-50690.0,-43640.0,22020.0,-43640.0
2020-05-13,-45280.0,-45280.0,-45280.0,-50690.0,-45280.0,23660.0,-45280.0
2020-05-14,-42290.0,-42290.0,-42290.0,-50690.0,-42290.0,20670.0,-42290.0
2020-05-15,-39150.0,-39150.0,-39150.0,-50690.0,-39150.0,17530.0,-39150.0
2020-05-18,-31350.0,-31350.0,-31350.0,-50690.0,-31350.0,25330.0,-31350.0
2020-05-19,-33830.0,-33830.0,-33830.0,-50690.0,-33830.0,22850.0,-33830.0
2020-05-20,-28280.0,-28280.0,-28280.0,-45140.0,-28280.0,28400.0,-28280.0
2020-05-21,-30370.0,-30370.0,-30370.0,-45140.0,-30370.0,26310.0,-30370.0
2020-05-22,-30180.0,-30180.0,-30180.0,-45140.0,-30180.0,26500.0,-30180.0
2020-05-26,-27250.0,-27250.0,-27250.0,-45140.0,-27250.0,29430.0,-27250.0
2020-05-27,-26670.0,-26670.0,-26670.0,-45140.0,-26670.0,30010.0,-26670.0
2020-05-28,-31450.0,-31450.0,-31450.0,-45140.0,-31450.0,25230.0,-31450.0
2020-05-29,-30900.0,-30900.0,-30900.0,-45140.0,-30900.0,25780.0,-30900.0
2020-06-01,-29430.0,-29430.0,-29430.0,-45140.0,-29430.0,27250.0,-29430.0
2020-06-02,-29450.0,-29450.0,-29450.0,-45140.0,-29450.0,27230.0,-29450.0
2020-06-03,-26020.0,-26020.0,-26020.0,-45140.0,-26020.0,30660.0,-26020.0
2020-06-04,-24510.0,-24510.0,-24510.0,-45140.0,-24510.0,32170.0,-24510.0
2020-06-05,-23380.0,-23380.0,-23380.0,-45140.0,-23380.0,33300.0,-23380.0
2020-06-08,-20920.0,-20920.0,-20920.0,-45140.0,-20920.0,35760.0,-20920.0
2020-06-09,-24310.0,-24310.0,-24310.0,-45140.0,-24310.0,32370.0,-24310.0
2020-06-10,-26020.0,-26020.0,-26020.0,-45140.0,-26020.0,32370.0,-26020.0
2020-06-11,-35560.0,-35560.0,-35560.0,-45140.0,-35560.0,41910.0,-35560.0
2020-06-12,-32710.0,-32710.0,-32710.0,-45140.0,-32710.0,44760.0,-32710.0
2020-06-15,-31120.0,-31120.0,-31120.0,-45140.0,-31120.0,43170.0,-31120.0
2020-06-16,-29760.0,-29760.0,-29760.0,-45140.0,-29760.0,41810.0,-29760.0
2020-06-17,-30550.0,-30550.0,-30550.0,-45140.0,-30550.0,42600.0,-30550.0
2020-06-18,-29830.0,-29830.0,-29830.0,-45140.0,-29830.0,41880.0,-29830.0
2020-06-19,-33850.0,-33850.0,-33850.0,-45140.0,-33850.0,45900.0,-33850.0
2020-06-22,-32280.0,-32280.0,-32280.0,-45140.0,-32280.0,44330.0,-32280.0
2020-06-23,-31610.0,-31610.0,-31610.0,-45140.0,-31610.0,43660.0,-31610.0
2020-06-24,-36130.0,-36130.0,-36130.0,-45140.0,-36130.0,48180.0,-36130.0
2020-06-25,-36840.0,-36840.0,-36840.0,-45140.0,-36840.0,47470.0,-36840.0
2020-06-26,-39100.0,-39100.0,-39100.0,-45140.0,-39100.0,45210.0,-39100.0
2020-06-29,-36680.0,-36680.0,-36680.0,-42720.0,-36680.0,47630.0,-36680.0
2020-06-30,-36690.0,-36690.0,-36690.0,-42720.0,-36690.0,47640.0,-36690.0
2020-07-01,-35190.0,-35190.0,-35190.0,-41220.0,-35190.0,46140.0,-35190.0
2020-07-02,-36020.0,-36020.0,-36020.0,-41220.0,-36020.0,46970.0,-36020.0
2020-07-06,-33770.0,-33770.0,-33770.0,-41220.0,-33770.0,44720.0,-33770.0
2020-07-07,-34570.0,-34570.0,-34570.0,-42020.0,-34570.0,43920.0,-34570.0
2020-07-08,-31540.0,-31540.0,-31540.0,-38990.0,-31540.0,43920.0,-31540.0
2020-07-09,-31390.0,-31390.0,-31390.0,-38840.0,-31390.0,44070.0,-31390.0
2020-07-10,-28860.0,-28860.0,-28860.0,-36310.0,-28860.0,46600.0,-28860.0
2020-07-13,-31980.0,-31980.0,-31980.0,-36310.0,-31980.0,43480.0,-31980.0
2020-07-14,-29540.0,-29540.0,-29540.0,-36310.0,-29540.0,43480.0,-29540.0
2020-07-15,-27300.0,-27300.0,-27300.0,-34070.0,-27300.0,45720.0,-27300.0
2020-07-16,-28770.0,-28770.0,-28770.0,-34070.0,-28770.0,44250.0,-28770.0
2020-07-17,-29550.0,-29550.0,-29550.0,-34070.0,-29550.0,43470.0,-29550.0
2020-07-20,-30410.0,-30410.0,-30410.0,-34070.0,-30410.0,42610.0,-30410.0
2020-07-21,-29580.0,-29580.0,-29580.0,-34070.0,-29580.0,42610.0,-29580.0
2020-07-22,-29170.0,-29170.0,-29170.0,-34070.0,-29170.0,43020.0,-29170.0
2020-07-23,-30080.0,-30080.0,-30080.0,-34070.0,-30080.0,42110.0,-30080.0
2020-07-24,-30590.0,-30590.0,-30590.0,-34070.0,-30590.0,42110.0,-30590.0
2020-07-27,-31890.0,-31890.0,-31890.0,-34070.0,-31890.0,42110.0,-31890.0
2020-07-28,-32020.0,-32020.0,-32020.0,-34070.0,-32020.0,41980.0,-32020.0
2020-07-29,-32590.0,-32590.0,-32590.0,-34070.0,-32590.0,41410.0,-32590.0
2020-07-30,-32540.0,-32540.0,-32540.0,-34070.0,-32540.0,41460.0,-32540.0
2020-07-31,-31260.0,-31260.0,-31260.0,-34070.0,-31260.0,42740.0,-31260.0
2020-08-03,-31850.0,-31850.0,-31850.0,-34070.0,-31850.0,43330.0,-31850.0
2020-08-04,-30910.0,-30910.0,-30910.0,-34070.0,-30910.0,42390.0,-30910.0
2020-08-05,-20590.0,-20590.0,-20590.0,-23750.0,-20590.0,42390.0,-20590.0
2020-08-06,-17380.0,-17380.0,-17380.0,-23750.0,-17380.0,45600.0,-17380.0
2020-08-07,-18270.0,-18270.0,-18270.0,-23750.0,-18270.0,44710.0,-18270.0
2020-08-10,-19410.0,-19410.0,-19410.0,-23750.0,-19410.0,43570.0,-19410.0
2020-08-11,-17710.0,-17710.0,-17710.0,-23750.0,-17710.0,45270.0,-17710.0
2020-08-12,-16410.0,-16410.0,-16410.0,-23750.0,-16410.0,46570.0,-16410.0
2020-08-13,-17240.0,-17240.0,-17240.0,-23750.0,-17240.0,45740.0,-17240.0
2020-08-14,-17670.0,-17670.0,-17670.0,-23750.0,-17670.0,45310.0,-17670.0
2020-08-17,-18830.0,-18830.0,-18830.0,-23750.0,-18830.0,44150.0,-18830.0
2020-08-18,-19280.0,-19280.0,-19280.0,-23750.0,-19280.0,43700.0,-19280.0
2020-08-19,-20430.0,-20430.0,-20430.0,-23750.0,-20430.0,42550.0,-20430.0
2020-08-20,-20080.0,-20080.0,-20080.0,-23750.0,-20080.0,42900.0,-20080.0
2020-08-21,-20760.0,-20760.0,-20760.0,-23750.0,-20760.0,42220.0,-20760.0
2020-08-24,-17510.0,-17510.0,-17510.0,-23750.0,-17510.0,45470.0,-17510.0
2020-08-25,-18410.0,-18410.0,-18410.0,-23750.0,-18410.0,44570.0,-18410.0
2020-08-26,-16020.0,-16020.0,-16020.0,-23750.0,-16020.0,44570.0,-16020.0
2020-08-27,-14470.0,-14470.0,-14470.0,-22200.0,-14470.0,46120.0,-14470.0
2020-08-28,-12660.0,-12660.0,-12660.0,-22200.0,-12660.0,47930.0,-12660.0
2020-08-31,-16330.0,-16330.0,-16330.0,-22200.0,-16330.0,44260.0,-16330.0
2020-09-01,-14650.0,-14650.0,-14650.0,-22200.0,-14650.0,42580.0,-14650.0
2020-09-02,-12810.0,-12810.0,-12810.0,-22200.0,-12810.0,44420.0,-12810.0
2020-09-03,-14960.0,-14960.0,-14960.0,-22200.0,-14960.0,42270.0,-14960.0
2020-09-04,-16210.0,-16210.0,-16210.0,-22200.0,-16210.0,41020.0,-16210.0
2020-09-08,-14000.0,-14000.0,-14000.0,-22200.0,-14000.0,41020.0,-14000.0
2020-09-09,-14840.0,-14840.0,-14840.0,-22200.0,-14840.0,40180.0,-14840.0
2020-09-10,-14980.0,-14980.0,-14980.0,-22200.0,-14980.0,40040.0,-14980.0
2020-09-11,-16450.0,-16450.0,-16450.0,-22200.0,-16450.0,38570.0,-16450.0
